player_hr_rate,barrel_rate,recent_hr_rate,recent_barrel_rate,player_hr_rate_split,barrel_rate_split,recent_hr_rate_split,recent_barrel_rate_split,power_index,pitcher_hr9,flyball_rate,power_vs_pitcher,bad_pitcher,weak_hitter,very_weak_hitter,strong_hitter,split_confidence,matchup,park_factor,home_run
0.05128205128205128,0.03858858858858859,0.0,0.026234567901234566,0.0625,0.03925925925925926,0.0,0.026234567901234566,0.038071847488514166,0.5,0.049678270264770355,0.019035923744257083,0,1,1,0,1,1,0.95,0
0.05,0.03757309941520468,0.0,0.026234567901234566,0.06060606060606061,0.03799283154121864,0.0,0.026234567901234566,0.037169474408297286,0.5,0.042695366722276355,0.018584737204148643,0,1,1,0,1,1,0.95,0
0.04878048780487805,0.03660968660968661,0.0,0.02361111111111111,0.058823529411764705,0.03680555555555556,0.0,0.026234567901234566,0.035947012855938015,0.5,0.034588675213675216,0.017973506427969008,0,1,1,0,1,1,0.9,0
0.047619047619047616,0.035694444444444445,0.0,0.02361111111111111,0.05714285714285714,0.03569023569023569,0.0,0.026234567901234566,0.03513539361872695,0.5,0.06089077589077589,0.017567696809363476,0,1,1,0,1,1,0.9,0
0.046511627906976744,0.034823848238482384,0.0,0.02361111111111111,0.05555555555555555,0.034640522875816995,0.0,0.02361111111111111,0.034311593799932524,0.5,0.026069790692004793,0.017155796899966262,0,1,1,0,1,1,0.9,0
0.045454545454545456,0.033994708994708994,0.0,0.02361111111111111,0.05405405405405406,0.03365079365079365,0.0,0.02361111111111111,0.033577603577603574,0.5,0.08571428571428572,0.016788801788801787,0,1,1,0,1,1,1.0,0
0.044444444444444446,0.03320413436692506,0.0,0.02361111111111111,0.05263157894736842,0.03271604938271605,0.0,0.02361111111111111,0.03287828852924732,0.5,0.03724952657921194,0.01643914426462366,0,1,1,0,1,1,1.0,0
0.043478260869565216,0.03244949494949495,0.0,0.01111111111111111,0.05128205128205128,0.03183183183183183,0.0,0.02361111111111111,0.03046123281992847,0.5,0.018210502591841333,0.015230616409964235,0,1,1,0,1,1,1.0,0
0.0425531914893617,0.03244949494949495,0.0,0.012345679012345678,0.05,0.03183183183183183,0.0,0.012345679012345678,0.02992903219144354,0.5,0.04353551876620727,0.01496451609572177,0,1,1,0,1,1,1.25,0
0.041666666666666664,0.03172839506172839,0.0,0.012345679012345678,0.04878048780487805,0.030994152046783626,0.0,0.012345679012345678,0.02931294156801217,0.5,0.08583028072889236,0.014656470784006085,0,1,1,0,1,1,1.25,0
